transaction_id,account_id,card_fingerprint,merchant_id,merchant_category,transaction_amount,currency,auth_result,decline_reason,ip_address,device_id,bin_country,is_card_present,created_at
TX00332,ACC0021,card_b477b1e75316,MERCH003,GROCERY,228.91,USD,APPROVED,,10.2.21.21,dev_ACC0021,US,False,2026-05-09 23:41:00
TX00333,ACC0022,card_41d6615b845a,MERCH003,GROCERY,195.28,USD,APPROVED,,10.2.22.22,dev_ACC0022,US,False,2026-05-10 07:04:00
TX00334,ACC0017,card_19c6f371f386,MERCH003,GROCERY,239.76,USD,APPROVED,,10.2.17.17,dev_ACC0017,US,False,2026-05-09 14:33:00
TX00335,ACC0018,card_b7b1d040a97d,MERCH003,GROCERY,235.96,USD,APPROVED,,10.2.18.18,dev_ACC0018,US,False,2026-05-09 15:40:00
TX00336,ACC0020,card_f4e9adef0c5f,MERCH003,GROCERY,175.66,USD,APPROVED,,10.2.20.20,dev_ACC0020,US,False,2026-05-09 15:04:00
TX00337,ACC0032,card_8f333e9ea27f,MERCH003,GROCERY,144.52,USD,APPROVED,,10.2.32.32,dev_ACC0032,US,False,2026-05-09 19:54:00
TX00338,ACC0018,card_b7b1d040a97d,MERCH003,GROCERY,172.39,USD,APPROVED,,10.2.18.18,dev_ACC0018,US,False,2026-05-10 03:34:00
TX00339,ACC0025,card_be315fed800f,MERCH003,GROCERY,206.41,USD,APPROVED,,10.2.25.25,dev_ACC0025,US,False,2026-05-09 21:28:00
TX00340,ACC0010,card_64171538195d,MERCH003,GROCERY,239.28,USD,APPROVED,,10.2.10.10,dev_ACC0010,US,False,2026-05-09 17:49:00
TX00341,ACC0006,card_bd53691627aa,MERCH003,GROCERY,167.43,USD,APPROVED,,10.2.6.6,dev_ACC0006,US,False,2026-05-09 23:05:00
TX00342,ACC0031,card_77e6c3c4e982,MERCH011,GROCERY,75.07,USD,APPROVED,,10.2.31.31,dev_ACC0031,US,False,2026-05-12 02:23:00
TX00343,ACC0036,card_230dbc836d74,MERCH011,GROCERY,36.21,USD,APPROVED,,10.2.36.36,dev_ACC0036,US,False,2026-05-11 12:41:00
TX00344,ACC0038,card_00108336cc34,MERCH011,GROCERY,170.76,USD,APPROVED,,10.2.38.38,dev_ACC0038,US,False,2026-05-11 09:43:00
TX00345,ACC0034,card_d58fd21b9a1c,MERCH011,GROCERY,22.60,USD,APPROVED,,10.2.34.34,dev_ACC0034,US,False,2026-05-11 15:56:00
TX00346,ACC0027,card_489fa70c2b9d,MERCH011,GROCERY,34.13,USD,APPROVED,,10.2.27.27,dev_ACC0027,US,False,2026-05-12 00:07:00
TX00347,ACC0009,card_e055b988f89b,MERCH011,GROCERY,244.70,USD,DECLINED,INSUFFICIENT_FUNDS,10.2.9.9,dev_ACC0009,US,False,2026-05-12 02:47:00
TX00348,ACC0011,card_5d9e8a514237,MERCH011,GROCERY,124.59,USD,APPROVED,,10.2.11.11,dev_ACC0011,US,False,2026-05-12 00:14:00
TX00349,ACC0013,card_d4037b40d345,MERCH011,GROCERY,87.08,USD,APPROVED,,10.2.13.13,dev_ACC0013,US,False,2026-05-11 17:48:00
TX00350,ACC0004,card_0558751a0689,MERCH011,GROCERY,166.55,USD,APPROVED,,10.2.4.4,dev_ACC0004,US,False,2026-05-11 11:03:00
TX00351,ACC0015,card_4b32a63b5d85,MERCH011,GROCERY,229.18,USD,APPROVED,,10.2.15.15,dev_ACC0015,US,False,2026-05-11 09:16:00
TX00352,ACC0012,card_167012b76f92,MERCH011,GROCERY,234.14,USD,APPROVED,,10.2.12.12,dev_ACC0012,US,False,2026-05-11 14:00:00
TX00353,ACC0003,card_3ebd09c3f28a,MERCH011,GROCERY,199.11,USD,APPROVED,,10.2.3.3,dev_ACC0003,US,False,2026-05-11 21:33:00
TX00354,ACC0012,card_167012b76f92,MERCH011,GROCERY,220.42,USD,APPROVED,,10.2.12.12,dev_ACC0012,US,False,2026-05-11 17:52:00
TX00355,ACC0001,card_30bae3b4b7a2,MERCH011,GROCERY,35.75,USD,APPROVED,,10.2.1.1,dev_ACC0001,US,False,2026-05-12 04:34:00
TX00356,ACC0022,card_41d6615b845a,MERCH011,GROCERY,140.39,USD,APPROVED,,10.2.22.22,dev_ACC0022,US,False,2026-05-12 05:53:00
TX00357,ACC0032,card_8f333e9ea27f,MERCH011,GROCERY,214.25,USD,APPROVED,,10.2.32.32,dev_ACC0032,US,False,2026-05-11 12:34:00
TX00358,ACC0030,card_014f38b046cf,MERCH011,GROCERY,89.36,USD,APPROVED,,10.2.30.30,dev_ACC0030,US,False,2026-05-11 11:50:00
TX00359,ACC0030,card_014f38b046cf,MERCH011,GROCERY,13.38,USD,APPROVED,,10.2.30.30,dev_ACC0030,US,False,2026-05-11 14:21:00
TX00360,ACC0022,card_41d6615b845a,MERCH011,GROCERY,171.86,USD,APPROVED,,10.2.22.22,dev_ACC0022,US,False,2026-05-12 03:22:00
TX00361,ACC0013,card_d4037b40d345,MERCH011,GROCERY,225.29,USD,APPROVED,,10.2.13.13,dev_ACC0013,US,False,2026-05-12 05:48:00
TX00362,ACC0028,card_e67a2247a5da,MERCH011,GROCERY,106.20,USD,APPROVED,,10.2.28.28,dev_ACC0028,US,False,2026-05-11 10:57:00
TX00363,ACC0007,card_a18b713bc969,MERCH011,GROCERY,124.59,USD,APPROVED,,10.2.7.7,dev_ACC0007,US,False,2026-05-11 12:47:00
TX00364,ACC0016,card_475c7ffdd5f2,MERCH011,GROCERY,66.53,USD,DECLINED,INSUFFICIENT_FUNDS,10.2.16.16,dev_ACC0016,US,False,2026-05-11 21:05:00
TX00365,ACC0018,card_b7b1d040a97d,MERCH011,GROCERY,149.79,USD,APPROVED,,10.2.18.18,dev_ACC0018,US,False,2026-05-11 18:18:00
TX00366,ACC0037,card_92a81cd52f45,MERCH011,GROCERY,96.29,USD,DECLINED,INSUFFICIENT_FUNDS,10.2.37.37,dev_ACC0037,US,False,2026-05-12 06:18:00
TX00367,ACC0016,card_475c7ffdd5f2,MERCH011,GROCERY,121.69,USD,DECLINED,INSUFFICIENT_FUNDS,10.2.16.16,dev_ACC0016,US,False,2026-05-11 12:02:00
TX00368,ACC0011,card_5d9e8a514237,MERCH011,GROCERY,231.55,USD,APPROVED,,10.2.11.11,dev_ACC0011,US,False,2026-05-12 01:09:00
TX00369,ACC0020,card_f4e9adef0c5f,MERCH011,GROCERY,229.87,USD,APPROVED,,10.2.20.20,dev_ACC0020,US,False,2026-05-12 05:48:00
TX00370,ACC0019,card_7163f7d2b432,MERCH011,GROCERY,62.59,USD,APPROVED,,10.2.19.19,dev_ACC0019,US,False,2026-05-11 15:32:00
TX00371,ACC0009,card_e055b988f89b,MERCH011,GROCERY,189.46,USD,APPROVED,,10.2.9.9,dev_ACC0009,US,False,2026-05-11 23:31:00
TX00372,ACC0039,card_b65ecfd159f7,MERCH011,GROCERY,229.07,USD,APPROVED,,10.2.39.39,dev_ACC0039,US,False,2026-05-12 02:44:00
TX00373,ACC0035,card_827e67fb071f,MERCH011,GROCERY,192.85,USD,APPROVED,,10.2.35.35,dev_ACC0035,US,False,2026-05-11 15:27:00
TX00374,ACC0039,card_b65ecfd159f7,MERCH011,GROCERY,136.12,USD,APPROVED,,10.2.39.39,dev_ACC0039,US,False,2026-05-11 10:47:00
TX00375,ACC0034,card_d58fd21b9a1c,MERCH011,GROCERY,230.14,USD,APPROVED,,10.2.34.34,dev_ACC0034,US,False,2026-05-11 10:39:00
TX00376,ACC0008,card_b8fd3588983e,MERCH011,GROCERY,226.69,USD,DECLINED,INSUFFICIENT_FUNDS,10.2.8.8,dev_ACC0008,US,False,2026-05-12 02:41:00
TX00377,ACC0013,card_d4037b40d345,MERCH011,GROCERY,49.49,USD,APPROVED,,10.2.13.13,dev_ACC0013,US,False,2026-05-11 13:06:00
TX00378,ACC0034,card_d58fd21b9a1c,MERCH011,GROCERY,59.30,USD,APPROVED,,10.2.34.34,dev_ACC0034,US,False,2026-05-12 07:13:00
TX00379,ACC0038,card_00108336cc34,MERCH011,GROCERY,116.92,USD,APPROVED,,10.2.38.38,dev_ACC0038,US,False,2026-05-12 01:25:00
TX00380,ACC0004,card_0558751a0689,MERCH011,GROCERY,109.70,USD,APPROVED,,10.2.4.4,dev_ACC0004,US,False,2026-05-12 01:31:00
TX00381,ACC0037,card_92a81cd52f45,MERCH011,GROCERY,171.46,USD,DECLINED,INSUFFICIENT_FUNDS,10.2.37.37,dev_ACC0037,US,False,2026-05-11 23:46:00
TX00382,ACC0020,card_f4e9adef0c5f,MERCH011,GROCERY,71.07,USD,APPROVED,,10.2.20.20,dev_ACC0020,US,False,2026-05-11 21:30:00
TX00383,ACC0001,card_30bae3b4b7a2,MERCH011,GROCERY,27.53,USD,APPROVED,,10.2.1.1,dev_ACC0001,US,False,2026-05-12 03:44:00
TX00384,ACC0028,card_e67a2247a5da,MERCH011,GROCERY,139.88,USD,APPROVED,,10.2.28.28,dev_ACC0028,US,False,2026-05-11 10:10:00
TX00385,ACC0004,card_0558751a0689,MERCH011,GROCERY,246.67,USD,APPROVED,,10.2.4.4,dev_ACC0004,US,False,2026-05-11 10:21:00
TX00386,ACC0031,card_77e6c3c4e982,MERCH011,GROCERY,53.20,USD,DECLINED,INSUFFICIENT_FUNDS,10.2.31.31,dev_ACC0031,US,False,2026-05-11 21:57:00
TX00387,ACC0009,card_e055b988f89b,MERCH011,GROCERY,241.31,USD,APPROVED,,10.2.9.9,dev_ACC0009,US,False,2026-05-12 06:02:00
TX00388,ACC0024,card_096dcf3cee0d,MERCH011,GROCERY,117.65,USD,APPROVED,,10.2.24.24,dev_ACC0024,US,False,2026-05-11 21:03:00
TX00389,ACC0025,card_be315fed800f,MERCH011,GROCERY,241.39,USD,APPROVED,,10.2.25.25,dev_ACC0025,US,False,2026-05-12 07:18:00
TX00390,ACC0035,card_827e67fb071f,MERCH011,GROCERY,38.47,USD,APPROVED,,10.2.35.35,dev_ACC0035,US,False,2026-05-11 19:52:00
TX00391,ACC0035,card_827e67fb071f,MERCH011,GROCERY,184.69,USD,APPROVED,,10.2.35.35,dev_ACC0035,US,False,2026-05-11 12:20:00
TX00392,ACC0015,card_4b32a63b5d85,MERCH011,GROCERY,244.84,USD,APPROVED,,10.2.15.15,dev_ACC0015,US,False,2026-05-11 08:46:00
TX00393,ACC0030,card_014f38b046cf,MERCH011,GROCERY,111.79,USD,APPROVED,,10.2.30.30,dev_ACC0030,US,False,2026-05-12 02:35:00
TX00394,ACC0025,card_be315fed800f,MERCH011,GROCERY,120.55,USD,APPROVED,,10.2.25.25,dev_ACC0025,US,False,2026-05-11 16:26:00
TX00395,ACC0010,card_64171538195d,MERCH011,GROCERY,17.73,USD,APPROVED,,10.2.10.10,dev_ACC0010,US,False,2026-05-11 11:51:00
TX00396,ACC0027,card_489fa70c2b9d,MERCH011,GROCERY,67.76,USD,APPROVED,,10.2.27.27,dev_ACC0027,US,False,2026-05-11 08:32:00
TX00397,ACC0005,card_42f40d2292e0,MERCH011,GROCERY,117.15,USD,APPROVED,,10.2.5.5,dev_ACC0005,US,False,2026-05-11 09:08:00
TX00398,ACC0004,card_0558751a0689,MERCH011,GROCERY,106.54,USD,APPROVED,,10.2.4.4,dev_ACC0004,US,False,2026-05-11 09:30:00
TX00399,ACC0015,card_4b32a63b5d85,MERCH011,GROCERY,43.63,USD,APPROVED,,10.2.15.15,dev_ACC0015,US,False,2026-05-11 09:55:00
TX00400,ACC0019,card_7163f7d2b432,MERCH011,GROCERY,86.54,USD,APPROVED,,10.2.19.19,dev_ACC0019,US,False,2026-05-12 03:39:00
TX00401,ACC0039,card_b65ecfd159f7,MERCH011,GROCERY,66.86,USD,APPROVED,,10.2.39.39,dev_ACC0039,US,False,2026-05-11 18:56:00
TX00402,ACC0010,card_64171538195d,MERCH012,GROCERY,63.05,USD,APPROVED,,10.2.10.10,dev_ACC0010,US,False,2026-05-14 01:47:00
TX00403,ACC0020,card_f4e9adef0c5f,MERCH012,GROCERY,237.64,USD,APPROVED,,10.2.20.20,dev_ACC0020,US,False,2026-05-14 03:00:00
TX00404,ACC0012,card_167012b76f92,MERCH012,GROCERY,143.40,USD,APPROVED,,10.2.12.12,dev_ACC0012,US,False,2026-05-13 22:34:00
TX00405,ACC0004,card_0558751a0689,MERCH012,GROCERY,171.12,USD,APPROVED,,10.2.4.4,dev_ACC0004,US,False,2026-05-14 05:57:00
TX00406,ACC0034,card_d58fd21b9a1c,MERCH012,GROCERY,107.98,USD,APPROVED,,10.2.34.34,dev_ACC0034,US,False,2026-05-13 22:12:00
TX00407,ACC0020,card_f4e9adef0c5f,MERCH012,GROCERY,123.64,USD,APPROVED,,10.2.20.20,dev_ACC0020,US,False,2026-05-14 02:21:00
TX00408,ACC0015,card_4b32a63b5d85,MERCH012,GROCERY,203.39,USD,APPROVED,,10.2.15.15,dev_ACC0015,US,False,2026-05-13 12:55:00
TX00409,ACC0004,card_0558751a0689,MERCH012,GROCERY,143.75,USD,APPROVED,,10.2.4.4,dev_ACC0004,US,False,2026-05-13 22:13:00
TX00410,ACC0009,card_e055b988f89b,MERCH012,GROCERY,58.80,USD,APPROVED,,10.2.9.9,dev_ACC0009,US,False,2026-05-13 16:42:00
TX00411,ACC0006,card_bd53691627aa,MERCH012,GROCERY,32.19,USD,APPROVED,,10.2.6.6,dev_ACC0006,US,False,2026-05-13 20:39:00
TX00412,ACC0013,card_d4037b40d345,MERCH012,GROCERY,171.68,USD,DECLINED,INSUFFICIENT_FUNDS,10.2.13.13,dev_ACC0013,US,False,2026-05-13 20:52:00
TX00413,ACC0039,card_b65ecfd159f7,MERCH012,GROCERY,55.16,USD,DECLINED,INSUFFICIENT_FUNDS,10.2.39.39,dev_ACC0039,US,False,2026-05-13 10:29:00
TX00414,ACC0038,card_00108336cc34,MERCH012,GROCERY,62.08,USD,APPROVED,,10.2.38.38,dev_ACC0038,US,False,2026-05-14 03:04:00
TX00415,ACC0014,card_47b704c2ddd9,MERCH012,GROCERY,82.77,USD,APPROVED,,10.2.14.14,dev_ACC0014,US,False,2026-05-13 19:21:00
TX00416,ACC0001,card_30bae3b4b7a2,MERCH012,GROCERY,240.90,USD,APPROVED,,10.2.1.1,dev_ACC0001,US,False,2026-05-13 14:29:00
TX00417,ACC0008,card_b8fd3588983e,MERCH012,GROCERY,229.47,USD,APPROVED,,10.2.8.8,dev_ACC0008,US,False,2026-05-14 00:20:00
TX00418,ACC0039,card_b65ecfd159f7,MERCH012,GROCERY,229.63,USD,APPROVED,,10.2.39.39,dev_ACC0039,US,False,2026-05-13 21:32:00
TX00419,ACC0036,card_230dbc836d74,MERCH012,GROCERY,101.36,USD,APPROVED,,10.2.36.36,dev_ACC0036,US,False,2026-05-13 17:39:00
TX00420,ACC0035,card_827e67fb071f,MERCH012,GROCERY,72.77,USD,APPROVED,,10.2.35.35,dev_ACC0035,US,False,2026-05-13 18:31:00
TX00421,ACC0033,card_41c321590403,MERCH012,GROCERY,33.67,USD,APPROVED,,10.2.33.33,dev_ACC0033,US,False,2026-05-13 23:54:00
TX00422,ACC0031,card_77e6c3c4e982,MERCH012,GROCERY,229.44,USD,APPROVED,,10.2.31.31,dev_ACC0031,US,False,2026-05-13 18:55:00
TX00423,ACC0024,card_096dcf3cee0d,MERCH012,GROCERY,145.01,USD,APPROVED,,10.2.24.24,dev_ACC0024,US,False,2026-05-13 09:33:00
TX00424,ACC0015,card_4b32a63b5d85,MERCH012,GROCERY,72.59,USD,APPROVED,,10.2.15.15,dev_ACC0015,US,False,2026-05-13 08:33:00
TX00425,ACC0038,card_00108336cc34,MERCH012,GROCERY,80.85,USD,APPROVED,,10.2.38.38,dev_ACC0038,US,False,2026-05-13 22:15:00
TX00426,ACC0013,card_d4037b40d345,MERCH012,GROCERY,146.75,USD,APPROVED,,10.2.13.13,dev_ACC0013,US,False,2026-05-13 20:57:00
TX00427,ACC0016,card_475c7ffdd5f2,MERCH012,GROCERY,236.43,USD,APPROVED,,10.2.16.16,dev_ACC0016,US,False,2026-05-14 06:20:00
TX00428,ACC0022,card_41d6615b845a,MERCH012,GROCERY,241.96,USD,APPROVED,,10.2.22.22,dev_ACC0022,US,False,2026-05-14 00:40:00
TX00429,ACC0032,card_8f333e9ea27f,MERCH012,GROCERY,50.62,USD,APPROVED,,10.2.32.32,dev_ACC0032,US,False,2026-05-13 20:01:00
TX00430,ACC0035,card_827e67fb071f,MERCH012,GROCERY,247.68,USD,APPROVED,,10.2.35.35,dev_ACC0035,US,False,2026-05-14 02:30:00
TX00431,ACC0004,card_0558751a0689,MERCH012,GROCERY,236.85,USD,APPROVED,,10.2.4.4,dev_ACC0004,US,False,2026-05-13 10:32:00
TX00432,ACC0004,card_0558751a0689,MERCH012,GROCERY,43.00,USD,APPROVED,,10.2.4.4,dev_ACC0004,US,False,2026-05-13 22:04:00
TX00433,ACC0015,card_4b32a63b5d85,MERCH012,GROCERY,12.19,USD,DECLINED,INSUFFICIENT_FUNDS,10.2.15.15,dev_ACC0015,US,False,2026-05-13 13:09:00
TX00434,ACC0033,card_41c321590403,MERCH012,GROCERY,158.28,USD,APPROVED,,10.2.33.33,dev_ACC0033,US,False,2026-05-13 10:03:00
TX00435,ACC0040,card_eab942742129,MERCH012,GROCERY,127.09,USD,APPROVED,,10.2.40.40,dev_ACC0040,US,False,2026-05-14 06:30:00
TX00436,ACC0001,card_30bae3b4b7a2,MERCH012,GROCERY,12.84,USD,APPROVED,,10.2.1.1,dev_ACC0001,US,False,2026-05-13 22:02:00
TX00437,ACC0034,card_d58fd21b9a1c,MERCH012,GROCERY,244.60,USD,APPROVED,,10.2.34.34,dev_ACC0034,US,False,2026-05-14 02:17:00
TX00438,ACC0002,card_18a25fac3779,MERCH012,GROCERY,113.34,USD,APPROVED,,10.2.2.2,dev_ACC0002,US,False,2026-05-14 07:00:00
TX00439,ACC0012,card_167012b76f92,MERCH012,GROCERY,135.85,USD,APPROVED,,10.2.12.12,dev_ACC0012,US,False,2026-05-13 11:17:00
TX00440,ACC0016,card_475c7ffdd5f2,MERCH012,GROCERY,70.58,USD,APPROVED,,10.2.16.16,dev_ACC0016,US,False,2026-05-14 01:58:00
TX00441,ACC0023,card_302ec4c12b12,MERCH012,GROCERY,28.96,USD,APPROVED,,10.2.23.23,dev_ACC0023,US,False,2026-05-13 21:32:00
TX00442,ACC0026,card_b787638fefdb,MERCH012,GROCERY,247.66,USD,APPROVED,,10.2.26.26,dev_ACC0026,US,False,2026-05-13 16:18:00
TX00443,ACC0015,card_4b32a63b5d85,MERCH012,GROCERY,166.90,USD,APPROVED,,10.2.15.15,dev_ACC0015,US,False,2026-05-13 10:45:00
TX00444,ACC0003,card_3ebd09c3f28a,MERCH012,GROCERY,100.52,USD,APPROVED,,10.2.3.3,dev_ACC0003,US,False,2026-05-13 20:56:00
TX00445,ACC0031,card_77e6c3c4e982,MERCH012,GROCERY,178.68,USD,DECLINED,INSUFFICIENT_FUNDS,10.2.31.31,dev_ACC0031,US,False,2026-05-13 08:19:00
TX00446,ACC0006,card_bd53691627aa,MERCH012,GROCERY,164.78,USD,APPROVED,,10.2.6.6,dev_ACC0006,US,False,2026-05-13 22:48:00
TX00447,ACC0022,card_41d6615b845a,MERCH012,GROCERY,224.75,USD,APPROVED,,10.2.22.22,dev_ACC0022,US,False,2026-05-13 11:15:00
TX00448,ACC0003,card_3ebd09c3f28a,MERCH012,GROCERY,124.12,USD,APPROVED,,10.2.3.3,dev_ACC0003,US,False,2026-05-14 03:20:00
TX00449,ACC0003,card_3ebd09c3f28a,MERCH012,GROCERY,225.83,USD,APPROVED,,10.2.3.3,dev_ACC0003,US,False,2026-05-13 17:34:00
TX00450,ACC0037,card_92a81cd52f45,MERCH012,GROCERY,232.90,USD,APPROVED,,10.2.37.37,dev_ACC0037,US,False,2026-05-13 14:07:00
TX00451,ACC0021,card_b477b1e75316,MERCH012,GROCERY,150.89,USD,DECLINED,INSUFFICIENT_FUNDS,10.2.21.21,dev_ACC0021,US,False,2026-05-13 15:04:00
TX00452,ACC0026,card_b787638fefdb,MERCH012,GROCERY,48.99,USD,APPROVED,,10.2.26.26,dev_ACC0026,US,False,2026-05-13 18:12:00
TX00453,ACC0016,card_475c7ffdd5f2,MERCH012,GROCERY,172.49,USD,APPROVED,,10.2.16.16,dev_ACC0016,US,False,2026-05-13 21:16:00
TX00454,ACC0035,card_827e67fb071f,MERCH012,GROCERY,199.72,USD,APPROVED,,10.2.35.35,dev_ACC0035,US,False,2026-05-13 12:46:00
TX00455,ACC0006,card_bd53691627aa,MERCH012,GROCERY,22.89,USD,APPROVED,,10.2.6.6,dev_ACC0006,US,False,2026-05-13 19:48:00
TX00456,ACC0028,card_e67a2247a5da,MERCH012,GROCERY,91.74,USD,APPROVED,,10.2.28.28,dev_ACC0028,US,False,2026-05-13 10:35:00
TX00457,ACC0040,card_eab942742129,MERCH012,GROCERY,242.54,USD,APPROVED,,10.2.40.40,dev_ACC0040,US,False,2026-05-13 21:32:00
TX00458,ACC0021,card_b477b1e75316,MERCH012,GROCERY,198.05,USD,DECLINED,INSUFFICIENT_FUNDS,10.2.21.21,dev_ACC0021,US,False,2026-05-13 17:19:00
TX00459,ACC0029,card_e4224f2ad167,MERCH012,GROCERY,142.73,USD,APPROVED,,10.2.29.29,dev_ACC0029,US,False,2026-05-13 20:08:00
TX00460,ACC0025,card_be315fed800f,MERCH012,GROCERY,150.61,USD,APPROVED,,10.2.25.25,dev_ACC0025,US,False,2026-05-14 07:12:00
TX00461,ACC0025,card_be315fed800f,MERCH012,GROCERY,80.89,USD,APPROVED,,10.2.25.25,dev_ACC0025,US,False,2026-05-14 05:06:00
TX00462,ACC0016,card_475c7ffdd5f2,MERCH013,GROCERY,74.31,USD,APPROVED,,10.2.16.16,dev_ACC0016,US,False,2026-05-15 10:48:00
TX00463,ACC0025,card_be315fed800f,MERCH013,GROCERY,47.03,USD,APPROVED,,10.2.25.25,dev_ACC0025,US,False,2026-05-16 05:38:00
TX00464,ACC0025,card_be315fed800f,MERCH013,GROCERY,31.96,USD,APPROVED,,10.2.25.25,dev_ACC0025,US,False,2026-05-15 11:38:00
TX00465,ACC0020,card_f4e9adef0c5f,MERCH013,GROCERY,34.54,USD,APPROVED,,10.2.20.20,dev_ACC0020,US,False,2026-05-15 17:12:00
TX00466,ACC0006,card_bd53691627aa,MERCH013,GROCERY,143.68,USD,APPROVED,,10.2.6.6,dev_ACC0006,US,False,2026-05-15 23:19:00
TX00467,ACC0033,card_41c321590403,MERCH013,GROCERY,31.51,USD,APPROVED,,10.2.33.33,dev_ACC0033,US,False,2026-05-15 08:53:00
TX00468,ACC0036,card_230dbc836d74,MERCH013,GROCERY,198.27,USD,APPROVED,,10.2.36.36,dev_ACC0036,US,False,2026-05-16 04:24:00
TX00469,ACC0025,card_be315fed800f,MERCH013,GROCERY,103.07,USD,DECLINED,INSUFFICIENT_FUNDS,10.2.25.25,dev_ACC0025,US,False,2026-05-15 22:07:00
TX00470,ACC0006,card_bd53691627aa,MERCH013,GROCERY,227.25,USD,APPROVED,,10.2.6.6,dev_ACC0006,US,False,2026-05-16 03:05:00
TX00471,ACC0016,card_475c7ffdd5f2,MERCH013,GROCERY,174.48,USD,APPROVED,,10.2.16.16,dev_ACC0016,US,False,2026-05-15 13:47:00
TX00472,ACC0011,card_5d9e8a514237,MERCH013,GROCERY,74.42,USD,APPROVED,,10.2.11.11,dev_ACC0011,US,False,2026-05-15 18:16:00
TX00473,ACC0010,card_64171538195d,MERCH013,GROCERY,76.23,USD,DECLINED,INSUFFICIENT_FUNDS,10.2.10.10,dev_ACC0010,US,False,2026-05-15 22:50:00
TX00474,ACC0020,card_f4e9adef0c5f,MERCH013,GROCERY,96.67,USD,APPROVED,,10.2.20.20,dev_ACC0020,US,False,2026-05-15 10:37:00
TX00475,ACC0016,card_475c7ffdd5f2,MERCH013,GROCERY,152.51,USD,APPROVED,,10.2.16.16,dev_ACC0016,US,False,2026-05-16 00:55:00
TX00476,ACC0013,card_d4037b40d345,MERCH013,GROCERY,83.12,USD,APPROVED,,10.2.13.13,dev_ACC0013,US,False,2026-05-15 12:37:00
TX00477,ACC0026,card_b787638fefdb,MERCH013,GROCERY,101.17,USD,APPROVED,,10.2.26.26,dev_ACC0026,US,False,2026-05-16 05:10:00
TX00478,ACC0022,card_41d6615b845a,MERCH013,GROCERY,205.71,USD,APPROVED,,10.2.22.22,dev_ACC0022,US,False,2026-05-15 22:41:00
TX00479,ACC0039,card_b65ecfd159f7,MERCH013,GROCERY,154.77,USD,APPROVED,,10.2.39.39,dev_ACC0039,US,False,2026-05-15 18:56:00
TX00480,ACC0013,card_d4037b40d345,MERCH013,GROCERY,241.50,USD,APPROVED,,10.2.13.13,dev_ACC0013,US,False,2026-05-15 14:03:00
TX00481,ACC0021,card_b477b1e75316,MERCH013,GROCERY,127.84,USD,APPROVED,,10.2.21.21,dev_ACC0021,US,False,2026-05-16 05:36:00
TX00482,ACC0037,card_92a81cd52f45,MERCH013,GROCERY,100.25,USD,APPROVED,,10.2.37.37,dev_ACC0037,US,False,2026-05-15 19:07:00
TX00483,ACC0026,card_b787638fefdb,MERCH013,GROCERY,57.95,USD,APPROVED,,10.2.26.26,dev_ACC0026,US,False,2026-05-16 03:14:00
TX00484,ACC0035,card_827e67fb071f,MERCH013,GROCERY,16.46,USD,APPROVED,,10.2.35.35,dev_ACC0035,US,False,2026-05-16 02:46:00
TX00485,ACC0030,card_014f38b046cf,MERCH013,GROCERY,115.23,USD,APPROVED,,10.2.30.30,dev_ACC0030,US,False,2026-05-15 15:09:00
TX00486,ACC0019,card_7163f7d2b432,MERCH013,GROCERY,206.55,USD,APPROVED,,10.2.19.19,dev_ACC0019,US,False,2026-05-15 10:21:00
TX00487,ACC0027,card_489fa70c2b9d,MERCH013,GROCERY,162.00,USD,APPROVED,,10.2.27.27,dev_ACC0027,US,False,2026-05-15 12:45:00
TX00488,ACC0016,card_475c7ffdd5f2,MERCH013,GROCERY,181.66,USD,APPROVED,,10.2.16.16,dev_ACC0016,US,False,2026-05-15 13:15:00
TX00489,ACC0025,card_be315fed800f,MERCH013,GROCERY,125.02,USD,APPROVED,,10.2.25.25,dev_ACC0025,US,False,2026-05-16 04:24:00
TX00490,ACC0026,card_b787638fefdb,MERCH013,GROCERY,140.47,USD,APPROVED,,10.2.26.26,dev_ACC0026,US,False,2026-05-15 22:16:00
TX00491,ACC0024,card_096dcf3cee0d,MERCH013,GROCERY,152.52,USD,APPROVED,,10.2.24.24,dev_ACC0024,US,False,2026-05-16 02:19:00
TX00492,ACC0006,card_bd53691627aa,MERCH013,GROCERY,167.82,USD,APPROVED,,10.2.6.6,dev_ACC0006,US,False,2026-05-15 16:28:00
TX00493,ACC0023,card_302ec4c12b12,MERCH013,GROCERY,20.63,USD,APPROVED,,10.2.23.23,dev_ACC0023,US,False,2026-05-16 04:54:00
TX00494,ACC0026,card_b787638fefdb,MERCH013,GROCERY,241.77,USD,APPROVED,,10.2.26.26,dev_ACC0026,US,False,2026-05-15 19:19:00
TX00495,ACC0028,card_e67a2247a5da,MERCH013,GROCERY,72.10,USD,APPROVED,,10.2.28.28,dev_ACC0028,US,False,2026-05-15 11:21:00
TX00496,ACC0033,card_41c321590403,MERCH013,GROCERY,149.32,USD,APPROVED,,10.2.33.33,dev_ACC0033,US,False,2026-05-16 03:02:00
TX00497,ACC0037,card_92a81cd52f45,MERCH013,GROCERY,103.87,USD,APPROVED,,10.2.37.37,dev_ACC0037,US,False,2026-05-15 20:46:00
TX00498,ACC0038,card_00108336cc34,MERCH013,GROCERY,92.79,USD,APPROVED,,10.2.38.38,dev_ACC0038,US,False,2026-05-15 13:08:00
